run_id,partner_id,legacy_partner_source,legacy_partner_id,partner_name,write_action_result
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2465,cooperat_company,00128712d8524bc49503f998a3ff9477,四川金通检测有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,3456,cooperat_company,004073d55ad84c79af2f7e51db48eb59,绵竹市剑南镇恩泽超市,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,3349,cooperat_company,005a8aafe58e471ebf71398e5e5a0c4d,旌阳区黄许镇李氏木材经营部,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,3547,cooperat_company,0061e4d535de4b69bc2d46b82c1d9123,格尔木李佳顺机械租赁部,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2731,cooperat_company,0072ef1bb1d841dc8a59e627ccc5b09f,四川杉尘建筑工程有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,3409,cooperat_company,00b28f3acd344199bdbfc9ef59a84192,中江县南华镇邹明孝机械设备租赁服务部,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,3320,cooperat_company,011cd26ca5de48299e16a9195300a49a,旌阳区和鑫石材加工厂,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2485,cooperat_company,015b488a8dad4eacb492816a23f4f655,成都红泰塑胶管业有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2914,cooperat_company,016a1e14c2754efb82749ed29246c4a3,苍溪县从锦建材有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,3236,cooperat_company,0190c2c9c1d240738d4d7587f29a894d,彭州市丽春镇涌泉建材经营部,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2990,cooperat_company,0192b477ccf34c34bad7d7b55fe8d60d,巴中市宏达钢材有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,3089,cooperat_company,01a3bbd96bb44985bfc7190fffa8c775,新疆阿斯帕里提公路养护有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2815,cooperat_company,01ab9e3994244764a95a674829f83967,成都鑫蓉逸商贸有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2876,cooperat_company,01b725776a87482f81c92a276403342d,四川万桥建筑劳务有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,1892,cooperat_company,01ca2fcc94ba464d98962afda6cdef38,重庆迪大迪建材有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,3176,cooperat_company,01d70f6226284f4f8d9becb0ca36d22d,永川区安其建材经营部,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,3355,cooperat_company,01fce5aa34054533a872bbe7c04dd72d,旌阳区新鑫建材销售部,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,1931,cooperat_company,0224de89bb7b4ca59484e92da6e59b6b,中国平安财产保险股份有限公司江苏分公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,3367,cooperat_company,025abcc09a8a4b8aa8e7457c611503c9,旌阳区瑞博尔建材经营部,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,1958,cooperat_company,0292029efaef4815a65e476eb75941c4,江西久鼎人力资源服务有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,1974,cooperat_company,02b1cb8971634579b77593bd5bdc04e6,泰康在线财产保险股份有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2944,cooperat_company,02d80d30b5bb4506b658d6ca0052ba3c,乐山市瑞顺鑫建材贸易有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2321,cooperat_company,02e3d650c9d14cd1a5124c5567822d04,成都程祥管道疏掏服务有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2683,cooperat_company,031d2cb4f0014bc38f934d11dbfbff21,四川忆德泸窖商贸有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2869,cooperat_company,032b52b934ac46f2b28817f8566834cd,绵阳汉思建筑工程有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2194,cooperat_company,0351452971d94158a4b7fb914f0d7e41,重庆蜂媒广告传媒有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,3124,cooperat_company,0354220eb1404770a1d46bd37841d795,广州市花都区新雅成信沙石店,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2929,cooperat_company,038af87d382b4af9bd4b8e3afd4f2cbd,蓬溪县小英商贸有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,3451,cooperat_company,03acb61ec1bc491d95c3fb4f2d4aad22,什邡市双盛镇仁义水泥制品厂,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,1898,cooperat_company,03f2819a2d5c4105bb0ae9c513f8f949,中国全聚德(集团)股份有限公司北京全聚德奥运村店,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2400,cooperat_company,03fadafaf65f4484871a1321b5149bef,四川为安消防检测有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2756,cooperat_company,03fbad6243a64107a92003a1ee65afdd,四川玖悦建筑材料有限责任公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,1885,cooperat_company,043b60e1097140ea9b8a6bd9223705bb,曲木日沙,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2027,cooperat_company,045b5bf2674c41e2ae37d941c21f1d5d,广西上富机电设备有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,3554,cooperat_company,046838675cc048f4a63e8b4b0caa79f1,四川华盈泰建设工程有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2879,cooperat_company,046c9029f3014537beafdc4b94682735,广元立恒非融资性担保有限责任公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2473,cooperat_company,04b1aa4172034d668a74342c1dd47e6a,四川华净净化设备科技有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2794,cooperat_company,04f071527545477ea120d63790cf34fe,什邡市金点商品砼有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,3396,cooperat_company,050c9a7a4f564403992323bf6c20f726,旌阳区瑜婷建材经营部,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2048,cooperat_company,051a4f16d7aa40a3bfaebe1139be72d1,重庆市万州区峻宇挖机配件经营部（聂峻）,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,3418,cooperat_company,054a9677b2864987bab910dbead0f8ab,罗江区融林木材加工厂,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,3426,cooperat_company,05969e95f64142c1b69ce7dbb087f439,罗江区黄元兴阳食品经营部,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2123,cooperat_company,063dc9131edd4ed293a7f8cc3d3b32aa,重庆市畅通农业综合发展有限公司方家加油站,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2132,cooperat_company,068f52e63ac94ffba7c3487aff528b98,重庆云昇新控智能科技有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,3100,cooperat_company,070a5a8dcb71478f8aea6aa9b3a4812c,和田信科建设工程质量检测有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2279,cooperat_company,071bdea266874447923c652706af9b33,中国太平洋财产保险股份有限公司四川天府新区支公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2850,cooperat_company,07398f3fca3b44f7a7b4e68fc8cbd67d,绵阳铭辉机械设备租赁有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2078,cooperat_company,073f4382f3bc4795b2a801cfe1de78f5,重庆穗奥物业管理服务有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,3529,cooperat_company,075c29b9e3904c7090ab0899537b4af1,经开区一博建材销售部,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2856,cooperat_company,07a4a29106a24058a43ef00b4fc854cd,绵阳春艺广告有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,3279,cooperat_company,07ca0183e0534ae1912ce191a2ba28af,德阳市区双红水暖建材商贸部,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2358,cooperat_company,091b9e5877224b1f8d4f6c2438b80998,四川凯卓立消防设备有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2853,cooperat_company,095c5ab139b542a1938199641c695a1c,四川景宏昇茂建筑工程有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,3182,cooperat_company,0966d4f8501740c58a0727ca090f3c56,永川区十一机械租赁经营部,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,3075,cooperat_company,09725f9c4b1f41318e7bf2974c456207,格尔木城投工程检测有限公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,2593,cooperat_company,099e49da9412408587b4991246456104,中国人民财产保险股份有限公司德阳市分公司,created
ITER-2026-04-14-PARTNER-L4-COMPANY-SUPPLIER-PAIR-1713-WRITE,3014,cooperat_company,09a71b1f4f0f4009a4e75f6ae615b634,西昌市恒野木业有限公司,created
