legacy_contract_id,legacy_project_id,project_id,project_name,partner_id,partner_name,subject,type,legacy_contract_no,legacy_document_no,legacy_external_contract_no,legacy_status,legacy_deleted_flag,legacy_counterparty_text,tax_id_policy,name_policy,state_policy,dry_run_status,dry_run_blockers
9bcdce377da746999e52836ccb15582f,bbe61b7f1a754c2a9998c3cec3e80260,2670,"{""en_US"": ""巴楚县中心敬老院消防改造提升建设项目""}",4146,巴楚县民政局,巴楚县中心敬老院消防改造提升建设项目二次,out,XJQ2022-07,WBHTGL-20220106-003,1000000582,2,,巴楚县民政局,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
9c3f861d16f04e1e974e36b4e1f9c894,6b4e37cd90a94055a69de211efdab846,2444,"{""en_US"": ""易静工程（德阳二重工程项目）""}",3600,中国二重型机械集团德阳万航模锻有限责任公司,热处理厂-变压室整改,out,DYS2025-80,WBHTGL-20250613-001,17497763824670000,2,0,中国二重型机械集团德阳万航模锻有限责任公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
9c76fe2a272a475b9fd292a8956d8e0a,9ebba094a48443a39dd7e1421da8dfbb,2588,"{""en_US"": ""刘伟零星工程项目""}",4470,德阳经济技术开发区第一幼儿园,德阳经济技术开发区第一幼儿园厨房燃气报警系统安装,out,DYS2026-12,WBHTGL-20260122-001,17690449708230000,2,0,德阳经济技术开发区第一幼儿园,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
9c85e7a2effa4d7ab1adb6586b6076d5,a23dd17f3b044c6e922cddbecbae097e,2602,"{""en_US"": ""细磨车间、碳酸锂车间防水补漏项目工程""}",4041,四川致远锂业有限公司,细磨车间、碳酸锂车间防水补漏项目工程,out,DYS2026-43,WBHTGL-20260317-001,17737145453020000,1,0,四川致远锂业有限公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
9cc950d13afc4ca7b5dba2461133f647,975c978ebf34482ab92912e0e4825d58,2572,"{""en_US"": ""阳市罗江区秀水河2020年水毁修复工程（劳务）一标段项目、二标段""}",5846,四川纹江致远建筑开发工程有限公司,德阳市罗江区秀水河2020年水毁修复工程（劳务）一标、二标段,out,DYS2020-43,WBHTGL-20201201-001,1000000297,2,0,四川纹江致远建筑开发工程有限公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
9d286fdd46eb4a37b881f0afca2744c3,6b4e37cd90a94055a69de211efdab846,2444,"{""en_US"": ""易静工程（德阳二重工程项目）""}",5803,二重（德阳）重型装备有限公司,电力供应部现场安全整治,out,DYS2025-225,WBHTGL-20251208-001,17651617449670000,2,0,二重（德阳）重型装备有限公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
9e7831356e264ff2bea69af39bf6351c,9ebba094a48443a39dd7e1421da8dfbb,2588,"{""en_US"": ""刘伟零星工程项目""}",125,四川省德阳市人民检察院,四川省德阳市人民检察院干警食堂厨房燃气报警系统安装,out,DYS2023-152,WBHTGL-20231023-001,16980302820030000,2,0,四川省德阳市人民检察院,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
9eb1d739f3254085957e678665cc4248,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,"{""en_US"": ""向东工程""}",5871,德阳市供水安装工程队,邦泰翡翠城（一期、二期）,out,DYS2024-19,WBHTGL-20240123-013,17060031678880000,2,0,德阳市供水安装工程队,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
9ebb815a6fc54ecd9fb028016afc5894,9ebba094a48443a39dd7e1421da8dfbb,2588,"{""en_US"": ""刘伟零星工程项目""}",5909,绵竹市金申建筑有限公司,燃气报警及送排风系统,out,DYS2023-01-8,WBHTGL-20230111-001,1000000871,2,,绵竹市金申建筑有限公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
9ec6f1faf46f4791a18e626bb68595ca,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,"{""en_US"": ""向东工程""}",5871,德阳市供水安装工程队,“和悦里”项目施工用水工程,out,DYS2021-01-04,WBHTGL-20210120-001,1000000350,2,,德阳市供水安装工程队,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
