run_id,contract_id,legacy_contract_id,legacy_project_id,project_id,partner_id,name,subject,type,state,line_count,is_locked,write_action_result
ITER-2026-04-15-CONTRACT-POST400-NEXT200,484,4b019aa6b2b54579968e2530cf653062,6b4e37cd90a94055a69de211efdab846,2444,5803,CONIN2600447,铸造厂清理热处理区域能源管道涂刷整治项目,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-POST400-NEXT200,485,4b01d61c23a346c283f37cfe285b35b4,6b4e37cd90a94055a69de211efdab846,2444,3663,CONIN2600448,模锻厂-M2T切边机电气安全隐患整改,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-POST400-NEXT200,486,4b1494006d45439ab88f3088cef7958c,6b4e37cd90a94055a69de211efdab846,2444,5803,CONIN2600449,齿轮、重机厂电子显示屏升级改造项目,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-POST400-NEXT200,487,4bd719d2c5fd4cdc99cc15704692694a,b7f07bc4b72c4cd29b5d1b445b499386,2661,3935,CONIN2600450,酒店东侧倾斜围墙修复项目,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-POST400-NEXT200,488,4bf13c1d64094ce9aa6870adb84302b8,369f099d737d448aa55cd8f191da953b,2279,4976,CONIN2600451,铜梁区二坪镇严家村公路工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-POST400-NEXT200,489,4c15e2477faf4ec48e71e0125873a148,6b4e37cd90a94055a69de211efdab846,2444,5803,CONIN2600452,室外建筑物固定式爬梯安全整治合同,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-POST400-NEXT200,490,4c2c9b0c55344bedb2c216ed32950a8e,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,5871,CONIN2600453,金沙江路686号四川英杰电气股份有限公司分户工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-POST400-NEXT200,491,4c49511159c84b38860aac91c8fd4564,37a2903cc4f94a9194faedfa2148bb0e,2282,5914,CONIN2600454,苍溪县、龙山镇金虎村等12个村和龙山镇水垭村等12个村城乡建设用地增减挂钩试点项目,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-POST400-NEXT200,492,4c4b6bcb0aa84b929f22909d9b0870be,6b4e37cd90a94055a69de211efdab846,2444,3663,CONIN2600455,万航模锻504#、505#配电室安全整改,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-POST400-NEXT200,493,4c6e8fc381a047b49df3531bbefdbc65,b7f07bc4b72c4cd29b5d1b445b499386,2661,3935,CONIN2600456,实习工厂四合院周边人行道改造,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-POST400-NEXT200,494,4cbe315cd45d4594bb982b3599317069,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,5871,CONIN2600457,文泰尚城后门门卫分户工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-POST400-NEXT200,495,4cc6d469bb374ac8b8cc2f8b66f63165,4e69feaf5c854b54a44de07e4e94300c,2359,117,CONIN2600458,中国移动四川公司市州分公司2025年—2028年管理用房及生产枢纽楼公共区域零星维修项目的标包13 南充,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-POST400-NEXT200,496,4cc8c31c19754d8e805f5e8c125c063a,5ce3a10946434bf3bb1a79351d5de269,2407,5807,CONIN2600459,广东西部沿海高速公路珠海段斗门收费站建设工程房建工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-POST400-NEXT200,497,4cdc2f64f67c44c0bf3a9dd8e0d1b1a3,6b4e37cd90a94055a69de211efdab846,2444,5803,CONIN2600460,易静工程（德阳二重工程项目）,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-POST400-NEXT200,498,4d68ad3881054ded9a29a8aa02f415ab,39b007f2fcac4bcabaed31c907846e8b,2292,5806,CONIN2600461,德阳市旌阳区东湖-和新（崴和路）道路改建工程二标段,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-POST400-NEXT200,499,4d8d28b58a934e849c64356983c47b0a,b7f07bc4b72c4cd29b5d1b445b499386,2661,3935,CONIN2600462,工程中心东面环境清理项目,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-POST400-NEXT200,500,4dc5858802b248cda342bbd801973c1c,fbbe809ac1994bf9a245f59229553730,2853,5830,CONIN2600463,结算审核报告,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-POST400-NEXT200,501,4e451bb1e7ee44e6b380f0a936b1ecb2,b3f527d6f80c45498a54241c44fee03b,2651,5846,CONIN2600464,罗江区2020年暴雨洪灾水毁修复9个工程施工分包单位及单价补充协议书,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-POST400-NEXT200,502,4e7ead75b9af456c84c41e3eb4cd25c6,6b4e37cd90a94055a69de211efdab846,2444,5803,CONIN2600465,重机厂36米跨机床围栏整治项目,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-POST400-NEXT200,503,4e8257e59afe4eee99d9658743f3f399,6b4e37cd90a94055a69de211efdab846,2444,3663,CONIN2600466,采购部-D307洽谈室装修,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-POST400-NEXT200,504,4ed02f0d07c64f2d859097031ca7b172,81f1c11cde6e4db0bc782b1aaf07f75d,2507,5871,CONIN2600467,德阳市供水安装工程队非招标项目施工劳务分包备选合同,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-POST400-NEXT200,505,4ed269af1cdd4da1b4acbd747c13ecaf,7fd8ea3e59b7430fa97844b5fde512e4,2499,4514,CONIN2600468,西部城区A2-04地块房地产开发项目,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-POST400-NEXT200,506,4f0e4e5c501a40f78fc13d715c1999ae,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,5871,CONIN2600469,融发雅居移表工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-POST400-NEXT200,507,4f7a42dbbdcf418bbad87fe46f871d8f,d9c6cbd20d9f41cc876ad845341304d7,2748,3731,CONIN2600470,重庆轨道交通15号线一期土建工程果塘路站二期给水管线迁改工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-POST400-NEXT200,508,4fb679fc152a439c9ff8bd775d3f6c30,1abe1430e27d4765b61cf3ae4b341c24,2192,4475,CONIN2600471,凯州新城城乡一体化项目配套建设工程钢结构工程专业分包（第二次）,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-POST400-NEXT200,509,4fda001f8d8642029d888c520334a538,1ce3b31d6d8544479618158ea59ed160,2198,3656,CONIN2600472,中国移动四川分公司成都片区2018-2020年渠道零星维修项目,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-POST400-NEXT200,510,4ffa98e91b5f4bfda11ee5d8faa08d96,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,5871,CONIN2600473,国家发电设备机械零部件检测中心施工用水工程,out,draft,0,False,created
