run_id,neutral_id,legacy_member_id,project_id,user_id,role_fact_status,write_action_result
ITER-2026-04-15-1982N,2035,4454de9636a84569a139da5d69f833b8,2694,12,missing,created
ITER-2026-04-15-1982N,2036,44629F48-B0CB-4257-B0E6-6F53B6E6B4C1,2718,8,missing,created
ITER-2026-04-15-1982N,2037,4475e60dc6b24148b8cf963cbcc8e740,2621,12,missing,created
ITER-2026-04-15-1982N,2038,44787c8745004d65b385dfe6826c0391,2551,8,missing,created
ITER-2026-04-15-1982N,2039,448f44e318894eda9a5cf8eafd833e20,2293,12,missing,created
ITER-2026-04-15-1982N,2040,449CED7B-119A-459C-A3C2-0315AC996C45,2451,8,missing,created
ITER-2026-04-15-1982N,2041,449d3e2950634f4fb38b3c16c94db4fc,2179,12,missing,created
ITER-2026-04-15-1982N,2042,449EC823-5CF1-4A21-A160-2D2275CD8816,2226,8,missing,created
ITER-2026-04-15-1982N,2043,44acb10d47dc4aac8e2aad1456bf3fd0,2520,12,missing,created
ITER-2026-04-15-1982N,2044,44b5b4adfaaa44b49d7f1e06a1b3b9df,2123,8,missing,created
ITER-2026-04-15-1982N,2045,44bd9e243d454a44b29b85224f4fe706,2665,12,missing,created
ITER-2026-04-15-1982N,2046,44c1e6e774be4f719e7214d2e0ba31e1,2592,12,missing,created
ITER-2026-04-15-1982N,2047,44eee558a0b742979bbe201a28e3327b,2140,12,missing,created
ITER-2026-04-15-1982N,2048,44ef49f13fdc44ddafceccec822817f4,2339,12,missing,created
ITER-2026-04-15-1982N,2049,44f8b8a93d6540b18f84f831cec3324f,2337,12,missing,created
ITER-2026-04-15-1982N,2050,44fec10e63f144ef83f3d5ea04963b45,2129,12,missing,created
ITER-2026-04-15-1982N,2051,44ffc653eb8a43589a01d30b7579e4b9,2172,8,missing,created
ITER-2026-04-15-1982N,2052,4503b77baa5a492bb2d2eb087f42be51,2606,8,missing,created
ITER-2026-04-15-1982N,2053,4509e7e9b36149128005ee9a1fa1b9e2,2123,8,missing,created
ITER-2026-04-15-1982N,2054,452a6b56322a4f889957afdb9807f283,2199,8,missing,created
ITER-2026-04-15-1982N,2055,452B608F-EEF1-45D3-8978-9F230B013973,2265,8,missing,created
ITER-2026-04-15-1982N,2056,45325310-709D-451B-B868-57D64DF6DA51,2443,8,missing,created
