id,legacy_partner_source,legacy_partner_id,name,legacy_partner_name,legacy_credit_code,legacy_tax_no,phone,email,customer_rank,supplier_rank
182,cooperat_company,985428d798904eadb5863a805863403a,杭州安和武科技有限公司,杭州安和武科技有限公司,91330108MADH01GT82,91330108MADH01GT82,,,1,1
172,cooperat_company,9c88a43f6c7b47dd954559a2d9f38120,上海晋福融资担保有限公司,上海晋福融资担保有限公司,91310000594719863P,91310000594719863P,,,1,1
144,cooperat_company,a1b18992e3d74806b7a1272fc0426884,凯买尔江·艾尼,凯买尔江·艾尼,653101199609030813,653101199609030813,,,1,1
120,cooperat_company,a6855eba7b2047eabfa91a07041e9e31,德阳市庆源物资有限公司,德阳市庆源物资有限公司,11223344,11223344,18990222625,,1,0
171,cooperat_company,aa88385953634b30b7f48e216e6792ae,盘锦金鑫钰机械设备租赁有限责任公司,盘锦金鑫钰机械设备租赁有限责任公司,91211121MA0YLAC65H,91211121MA0YLAC65H,,,1,1
211,cooperat_company,ae242d2f92eb40308b9291e2c1a58ea8,宁远县兴绍建筑劳务工程有限公司,宁远县兴绍建筑劳务工程有限公司,91431126MA4RDLT36W,91431126MA4RDLT36W,,,1,1
148,cooperat_company,b082049f82ef40a0aeb05dfe1a1ca15a,中国投融资担保股份有限公司,中国投融资担保股份有限公司,9111000010001539XR,9111000010001539XR,,,1,1
121,cooperat_company,b14e4ca63f914367a100b048f5cfb802,防城港市港口区人民法院,防城港市港口区人民法院,114506020077050625,114506020077050625,,,1,1
191,cooperat_company,b2ae1b905927456885a265ecd48595fd,宜春市袁州区融资担保有限责任公司,宜春市袁州区融资担保有限责任公司,91360902MA397HEJXM,91360902MA397HEJXM,,,1,1
179,cooperat_company,b44393beeb80407194abb80ea8caee2e,连云港力创吊装服务有限公司,连云港力创吊装服务有限公司,91320706MA1WM7Y2XP,91320706MA1WM7Y2XP,,,1,1
186,cooperat_company,b6fd9f1c18bb44219d6ef44452d15126,台州市黄岩三国工贸有限公司,台州市黄岩三国工贸有限公司,91331003685584626X,91331003685584626X,,,1,1
163,cooperat_company,b7effbba7c9e45f29df96e3252d282c6,同光线缆有限公司,同光线缆有限公司,91130528MA09GOQN6T,91130528MA09GOQN6T,,,1,1
189,cooperat_company,b80af00aa38f46419845fe44e71f137f,福建鹏翔实业有限公司,福建鹏翔实业有限公司,91350583784532266W,91350583784532266W,,,1,1
214,cooperat_company,b8485546fbee465da4726005997d9778,广州市宏昌石材工程有限公司,广州市宏昌石材工程有限公司,91440101MA5CL9AD68,91440101MA5CL9AD68,,,1,1
137,cooperat_company,c29cae77ca7441d19f5463f3a2bd8abc,时间啊圣诞节圣诞节,时间啊圣诞节圣诞节,2321321321,2321321321,,,1,1
139,cooperat_company,c7743e03ed554cc6bce06228cd4cdba9,湖南旷真(重庆)律师事务所,湖南旷真(重庆)律师事务所,31500000MD01844410,31500000MD01844410,,,1,1
198,cooperat_company,cc27d5f63e3245cca4236792ad2c0f76,平邑亨达花岗石厂,平邑亨达花岗石厂,91371326MA3D05QTOL,91371326MA3D05QTOL,,,1,1
183,cooperat_company,ceee57d8982449cc80d036fb5dc20fa9,中国太平洋财产保险股份有限公司温州分公司,中国太平洋财产保险股份有限公司温州分公司,91330300712516697J,91330300712516697J,,,1,1
134,cooperat_company,d0d76b37fca34bb99721fdf89a97e5a1,莎车县财政国库集中支付中心,莎车县财政国库集中支付中心,12653125MB05841147,12653125MB05841147,,,1,1
190,cooperat_company,d2f7e08def65455b98ecff033ccd12dc,四川钢联建环保设备有限公司,四川钢联建环保设备有限公司,913510114091259770C,913510114091259770C,,,1,1
122,cooperat_company,d5d425d2509f42a39b265152bc658f76,重庆市南岸区城市管理局,重庆市南岸区城市管理局,11500108009296012B,11500108009296012B,,,1,1
125,cooperat_company,d9b1ef88adff4df097e2ac0e7b6a06dd,四川省德阳市人民检察院,四川省德阳市人民检察院,115105000083801599,115105000083801599,,,1,1
156,cooperat_company,da2aecb9a0734d999a31102da35a41fa,天津美涂地坪工程有限公司,天津美涂地坪工程有限公司,91120111MA07D64657,91120111MA07D64657,,,1,1
202,cooperat_company,dbd1b7db6521452a86e7dff4b9fd31e6,中铁隧道局集团有限公司,中铁隧道局集团有限公司,91410300171075680N,91410300171075680N,,,1,1
154,cooperat_company,dc07350a424b483b9ebde1610455fbd4,北京京东工业品贸易有限公司,北京京东工业品贸易有限公司,91110400MA029M4P80,91110400MA029M4P80,,,1,1
162,cooperat_company,dc90917b8699490e844757e1f2c2caad,石磊线缆集团有限公司,石磊线缆集团有限公司,911305283201177503,911305283201177503,,,1,1
159,cooperat_company,dca4b45b0e904d57a7a7545e96b3b25a,天津市中盛新能源科技有限公司,天津市中盛新能源科技有限公司,91120223MABNEEJDX6,91120223MABNEEJDX6,,,1,1
176,cooperat_company,df04e80fa9b242bcae27993035b7e506,江苏翔晟信息技术股份有限公司,江苏翔晟信息技术股份有限公司,91320100694610101L,91320100694610101L,,,1,1
141,cooperat_company,df0d483db3724942b13411e90086c1da,加沙阿牛,加沙阿牛,51343319820930491X,51343319820930491X,,,1,1
184,cooperat_company,dff4a4b615f7460ca01fc746db319333,浙江豪阳建材科技有限公司,浙江豪阳建材科技有限公司,91330329MA2ARMGRXM,91330329MA2ARMGRXM,,,1,1
206,cooperat_company,e3bd92859b06425a9cc79547dfb10372,虞城县朗奇农业有限公司,虞城县朗奇农业有限公司,91411425MA9LAB25ON,91411425MA9LAB25ON,,,1,1
219,cooperat_company,e4e43e734e4749b09764a92c051773c5,广东省雄诚实业贸易有限公司,广东省雄诚实业贸易有限公司,91440106MAEWRL 2T6P,91440106MAEWRL 2T6P,,,1,1
196,cooperat_company,e853cc1d538949d0a4f2af09067b3d3d,费县春诚板材厂,费县春诚板材厂,91371325MA3D3E324T,91371325MA3D3E324T,,,1,1
217,cooperat_company,e8958ca96b6b429c8d712e1c62b85b6a,广州建虹五金材料有限公司,广州建虹五金材料有限公司,91440101MA9UTAB14G,91440101MA9UTAB14G,,,1,1
195,cooperat_company,ee1672c55c4847aaa7a07d7f51f44111,临沂加倍体育用品有限公司,临沂加倍体育用品有限公司,91371301MA3D3WGL1A,91371301MA3D3WGL1A,,,1,1
150,cooperat_company,eff5cb0c24cd4f788995e8eb9a2b0125,中技国际招标有限公司,中技国际招标有限公司,911101061011399411,911101061011399411,,,1,1
157,cooperat_company,f1f9cfcfa78d4606a8021dc6f6485474,天津市满盈钢铁商贸有限公司,天津市满盈钢铁商贸有限公司,91120112697423328H,91120112697423328H,,,1,1
185,cooperat_company,f5e070f927a64b91b1c1dc33144106f0,浙江匹克电气有限公司,浙江匹克电气有限公司,91330382MA2AQ8RY3F,91330382MA2AQ8RY3F,,,1,1
216,cooperat_company,f8ee882d2b7f452ca3d2a5108872119a,广州市健冠体育用品制造有限公司,广州市健冠体育用品制造有限公司,91440101MA5CWWJE4P,91440101MA5CWWJE4P,,,1,1
167,cooperat_company,fa91430bbee14c73a8e8ceacd1e7d18d,天津浩森科技股份有限公司河北分公司,天津浩森科技股份有限公司河北分公司,91131025MABPFE7125,91131025MABPFE7125,,,1,1
