external_id,name,company_type,is_company,vat,phone,email,legacy_partner_id,legacy_partner_source,legacy_partner_name,legacy_credit_code,legacy_tax_no,legacy_source_evidence,source_bucket,requested_partner_id
legacy_partner_sc_000e226a46684d79a5cf51575ef42283,中环城乡规划设计有限公司喀什第一分公司,company,1,91659003MABKYU1256,,,000e226a46684d79a5cf51575ef42283,cooperat_company,中环城乡规划设计有限公司喀什第一分公司,91659003MABKYU1256,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,000e226a46684d79a5cf51575ef42283
legacy_partner_sc_00128712d8524bc49503f998a3ff9477,四川金通检测有限公司,company,1,91510124MA6CFR4H9B,,,00128712d8524bc49503f998a3ff9477,company_supplier,四川金通检测有限公司,,91510124MA6CFR4H9B,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,00128712d8524bc49503f998a3ff9477
legacy_partner_sc_005fe89b5fd745749c3f47565e518e9c,凉山州渝佳商贸有限公司,company,1,,,,005fe89b5fd745749c3f47565e518e9c,company_supplier,凉山州渝佳商贸有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,005fe89b5fd745749c3f47565e518e9c
legacy_partner_sc_0061e4d535de4b69bc2d46b82c1d9123,格尔木李佳顺机械租赁部,company,1,92632801MABJDG527P,,,0061e4d535de4b69bc2d46b82c1d9123,company_supplier,格尔木李佳顺机械租赁部,,92632801MABJDG527P,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,0061e4d535de4b69bc2d46b82c1d9123
legacy_partner_sc_0072ef1bb1d841dc8a59e627ccc5b09f,四川杉尘建筑工程有限公司,company,1,91510623MA647UB44D,,,0072ef1bb1d841dc8a59e627ccc5b09f,company_supplier,四川杉尘建筑工程有限公司,91510623MA647UB44D,91510623MA647UB44D,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,0072ef1bb1d841dc8a59e627ccc5b09f
legacy_partner_sc_008ad57549d146a79ab25a5de9d7137c,四川中青家政服务有限公司,company,1,91510600MA69PPC3X,,,008ad57549d146a79ab25a5de9d7137c,cooperat_company,四川中青家政服务有限公司,91510600MA69PPC3X,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,008ad57549d146a79ab25a5de9d7137c
legacy_partner_sc_00a084bb37be4f56a8cb562d100cea62,新疆腾鑫木业有限责任公司,company,1,91659003MA7AAJCNXP,,,00a084bb37be4f56a8cb562d100cea62,cooperat_company,新疆腾鑫木业有限责任公司,91659003MA7AAJCNXP,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,00a084bb37be4f56a8cb562d100cea62
legacy_partner_sc_00bc9e8fb8b64f3885353a9ad435f479,广西天意顺木业有限公司,company,1,,,,00bc9e8fb8b64f3885353a9ad435f479,cooperat_company,广西天意顺木业有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,00bc9e8fb8b64f3885353a9ad435f479
legacy_partner_sc_00d1ea906ba04f70807e684fefebf81e,绵阳市宇洁涛家政服务有限公司,company,1,92510703MA675L73,,,00d1ea906ba04f70807e684fefebf81e,cooperat_company,绵阳市宇洁涛家政服务有限公司,92510703MA675L73,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,00d1ea906ba04f70807e684fefebf81e
legacy_partner_sc_00e4f88e5c5044acab30b4f5acd23524,成都旺叶工程技术服务有限公司,company,1,91510114MA65FXPP8M,,,00e4f88e5c5044acab30b4f5acd23524,cooperat_company,成都旺叶工程技术服务有限公司,91510114MA65FXPP8M,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,00e4f88e5c5044acab30b4f5acd23524
legacy_partner_sc_00ecb80132bf46db924663d91c32b0a4,新疆亿达通环保科技有限公司,company,1,91653101MA7776FM6Q,,,00ecb80132bf46db924663d91c32b0a4,cooperat_company,新疆亿达通环保科技有限公司,91653101MA7776FM6Q,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,00ecb80132bf46db924663d91c32b0a4
legacy_partner_sc_01013f0377d542408afa1a3064fda0b8,重庆柯腾建筑劳务有限公司,company,1,91500119MAACCOTR8C,,,01013f0377d542408afa1a3064fda0b8,cooperat_company,重庆柯腾建筑劳务有限公司,91500119MAACCOTR8C,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,01013f0377d542408afa1a3064fda0b8
legacy_partner_sc_010fe29bf24b42f7960918034de3ed5c,成都董然商贸有限公司,company,1,91510113MA68Q9M951,,,010fe29bf24b42f7960918034de3ed5c,cooperat_company,成都董然商贸有限公司,91510113MA68Q9M951,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,010fe29bf24b42f7960918034de3ed5c
legacy_partner_sc_0112000d20ae4f9ba7df4cb55e0648cb,绵竹市土门镇展兴建材经营部,company,1,92510683MA65NY2U9P,,,0112000d20ae4f9ba7df4cb55e0648cb,cooperat_company,绵竹市土门镇展兴建材经营部,92510683MA65NY2U9P,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,0112000d20ae4f9ba7df4cb55e0648cb
legacy_partner_sc_013c1b6645c14afd89b4845aba804157,旌阳区钉居建材经营部,company,1,92510603MACPNDD13M,,,013c1b6645c14afd89b4845aba804157,cooperat_company,旌阳区钉居建材经营部,92510603MACPNDD13M,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,013c1b6645c14afd89b4845aba804157
legacy_partner_sc_015b488a8dad4eacb492816a23f4f655,成都红泰塑胶管业有限公司,company,1,915101846818407096,,,015b488a8dad4eacb492816a23f4f655,company_supplier,成都红泰塑胶管业有限公司,,915101846818407096,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,015b488a8dad4eacb492816a23f4f655
legacy_partner_sc_0168b529f7ec4f72bc160bb3401bccfa,德阳开发区兴顺建材经营部,company,1,92510600MA6239Q9X6,,,0168b529f7ec4f72bc160bb3401bccfa,cooperat_company,德阳开发区兴顺建材经营部,92510600MA6239Q9X6,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,0168b529f7ec4f72bc160bb3401bccfa
legacy_partner_sc_016a1e14c2754efb82749ed29246c4a3,苍溪县从锦建材有限公司,company,1,91510824MA64JJB74D,,,016a1e14c2754efb82749ed29246c4a3,company_supplier,苍溪县从锦建材有限公司,,91510824MA64JJB74D,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,016a1e14c2754efb82749ed29246c4a3
legacy_partner_sc_016e31f6f6754f2fae6351f0af58ba20,金牛区鑫世亮建材经营部,company,1,92510106MAACJ05E6T,,,016e31f6f6754f2fae6351f0af58ba20,cooperat_company,金牛区鑫世亮建材经营部,92510106MAACJ05E6T,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,016e31f6f6754f2fae6351f0af58ba20
legacy_partner_sc_0172e660838f47d7a5449386bd15baa0,绵阳德泽建材有限公司,company,1,91510700MA68EY6K6P,,,0172e660838f47d7a5449386bd15baa0,cooperat_company,绵阳德泽建材有限公司,91510700MA68EY6K6P,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,0172e660838f47d7a5449386bd15baa0
legacy_partner_sc_0190c2c9c1d240738d4d7587f29a894d,彭州市丽春镇涌泉建材经营部,company,1,92510182MA604FP36H,18000511360,,0190c2c9c1d240738d4d7587f29a894d,company_supplier,彭州市丽春镇涌泉建材经营部,,92510182MA604FP36H,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,0190c2c9c1d240738d4d7587f29a894d
legacy_partner_sc_0192b477ccf34c34bad7d7b55fe8d60d,巴中市宏达钢材有限公司,company,1,91511902MA63TQEX91,,,0192b477ccf34c34bad7d7b55fe8d60d,company_supplier,巴中市宏达钢材有限公司,,91511902MA63TQEX91,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,0192b477ccf34c34bad7d7b55fe8d60d
legacy_partner_sc_01963efa5b094dee846ad1be32686321,攀枝花创星原建筑工程有限公司,company,1,91510422MA68EUAG88,,,01963efa5b094dee846ad1be32686321,cooperat_company,攀枝花创星原建筑工程有限公司,91510422MA68EUAG88,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,01963efa5b094dee846ad1be32686321
legacy_partner_sc_0198a2044da14b1190f5a947a1cb1d37,中江县飞凤建材有限公司,company,1,91510623MA67Q7U733,,,0198a2044da14b1190f5a947a1cb1d37,cooperat_company,中江县飞凤建材有限公司,91510623MA67Q7U733,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,0198a2044da14b1190f5a947a1cb1d37
legacy_partner_sc_01a3bbd96bb44985bfc7190fffa8c775,新疆阿斯帕里提公路养护有限公司,company,1,91653101MA7772HK1M,,,01a3bbd96bb44985bfc7190fffa8c775,company_supplier,新疆阿斯帕里提公路养护有限公司,91653101MA7772HK1M,91653101MA7772HK1M,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,01a3bbd96bb44985bfc7190fffa8c775
legacy_partner_sc_01ab9e3994244764a95a674829f83967,成都鑫蓉逸商贸有限公司,company,1,915106MA66BEF072,,,01ab9e3994244764a95a674829f83967,company_supplier,成都鑫蓉逸商贸有限公司,,915106MA66BEF072,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,01ab9e3994244764a95a674829f83967
legacy_partner_sc_01c176d216534eb4a4281a0a9896abc2,罗江友兴建材有限公司,company,1,9151062668610T868X,,,01c176d216534eb4a4281a0a9896abc2,cooperat_company,罗江友兴建材有限公司,9151062668610T868X,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,01c176d216534eb4a4281a0a9896abc2
legacy_partner_sc_01ca2fcc94ba464d98962afda6cdef38,重庆迪大迪建材有限公司,company,1,61500108MAE1B35,15826120609,,01ca2fcc94ba464d98962afda6cdef38,company_supplier,重庆迪大迪建材有限公司,,61500108MAE1B35,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,01ca2fcc94ba464d98962afda6cdef38
legacy_partner_sc_01d70f6226284f4f8d9becb0ca36d22d,永川区安其建材经营部,company,1,92500118MA60Y7LKXC,,,01d70f6226284f4f8d9becb0ca36d22d,company_supplier,永川区安其建材经营部,,92500118MA60Y7LKXC,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,01d70f6226284f4f8d9becb0ca36d22d
legacy_partner_sc_01e4c1bf2ff045128dd771f4cb69bf13,重庆诗凤园林绿化有限公司,company,1,91500227MA5YY9EH5W,,,01e4c1bf2ff045128dd771f4cb69bf13,cooperat_company,重庆诗凤园林绿化有限公司,91500227MA5YY9EH5W,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,01e4c1bf2ff045128dd771f4cb69bf13
legacy_partner_sc_020a78bcabc147138dd604462e58a31e,德阳品色装饰工程有限公司,company,1,91510623MA65G2347W,,,020a78bcabc147138dd604462e58a31e,cooperat_company,德阳品色装饰工程有限公司,91510623MA65G2347W,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,020a78bcabc147138dd604462e58a31e
legacy_partner_sc_0232c081e88e4597afdd82ea9f2fd491,重庆映锦建筑劳务有限公司,company,1,91500227MA608N2N5A,,,0232c081e88e4597afdd82ea9f2fd491,company_supplier,重庆映锦建筑劳务有限公司,,91500227MA608N2N5A,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,0232c081e88e4597afdd82ea9f2fd491
legacy_partner_sc_0240a51b7e8f42bb8523bed44fa191b0,成都德爱电气有限公司,company,1,,,,0240a51b7e8f42bb8523bed44fa191b0,company_supplier,成都德爱电气有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,0240a51b7e8f42bb8523bed44fa191b0
legacy_partner_sc_024fa0772e0b49ad99b9e57ef8e26bdd,绵阳市安州区欢型杨机械租赁经营部（个体工商户）,company,1,92510705MADJHIB618,,,024fa0772e0b49ad99b9e57ef8e26bdd,cooperat_company,绵阳市安州区欢型杨机械租赁经营部（个体工商户）,92510705MADJHIB618,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,024fa0772e0b49ad99b9e57ef8e26bdd
legacy_partner_sc_025ab4d06775488fa050a687359ad3ce,四川梦飞翔石业有限公司,company,1,91510681MA668B9R54,,,025ab4d06775488fa050a687359ad3ce,cooperat_company,四川梦飞翔石业有限公司,91510681MA668B9R54,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,025ab4d06775488fa050a687359ad3ce
legacy_partner_sc_028ce1da353d4fc79f3ce9a3072f3de2,四川斌固建筑工程有限公司成都分公司,company,1,91510107MA69H49R89,,,028ce1da353d4fc79f3ce9a3072f3de2,cooperat_company,四川斌固建筑工程有限公司成都分公司,91510107MA69H49R89,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,028ce1da353d4fc79f3ce9a3072f3de2
legacy_partner_sc_0292029efaef4815a65e476eb75941c4,江西久鼎人力资源服务有限公司,company,1,91360925MA35HDP47N,15876397470,,0292029efaef4815a65e476eb75941c4,company_supplier,江西久鼎人力资源服务有限公司,,91360925MA35HDP47N,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,0292029efaef4815a65e476eb75941c4
legacy_partner_sc_029a9c7350704c8ba9d2598dae1acc41,渝北区顺超建材经营部,company,1,92500112MA5UDM100D,,,029a9c7350704c8ba9d2598dae1acc41,cooperat_company,渝北区顺超建材经营部,92500112MA5UDM100D,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,029a9c7350704c8ba9d2598dae1acc41
legacy_partner_sc_02ae8dbd5dec410b8841ba40c611f339,重庆轩恩建设工程有限公司,company,1,,,,02ae8dbd5dec410b8841ba40c611f339,company_supplier,重庆轩恩建设工程有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,02ae8dbd5dec410b8841ba40c611f339
legacy_partner_sc_02e568a154ee4065ad06e4827d467cce,四川嘉立文建筑工程有限公司,company,1,91510722MAC10BN30Q,,,02e568a154ee4065ad06e4827d467cce,cooperat_company,四川嘉立文建筑工程有限公司,91510722MAC10BN30Q,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,02e568a154ee4065ad06e4827d467cce
legacy_partner_sc_030a256095ea4408a6a4b9e49a5e3477,成都盛吉辉商贸有限公司,company,1,91510106MA6CPUMH6W,,,030a256095ea4408a6a4b9e49a5e3477,cooperat_company,成都盛吉辉商贸有限公司,91510106MA6CPUMH6W,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,030a256095ea4408a6a4b9e49a5e3477
legacy_partner_sc_03135ec1eec44dd190bbbbb6399c7e11,德阳经开区圆立劳务服务部（个体工商户）,company,1,92510600MAD71JN78H,,,03135ec1eec44dd190bbbbb6399c7e11,cooperat_company,德阳经开区圆立劳务服务部（个体工商户）,92510600MAD71JN78H,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,03135ec1eec44dd190bbbbb6399c7e11
legacy_partner_sc_0354220eb1404770a1d46bd37841d795,广州市花都区新雅成信沙石店,company,1,92440101MA9UQEKQ0K,,,0354220eb1404770a1d46bd37841d795,company_supplier,广州市花都区新雅成信沙石店,,92440101MA9UQEKQ0K,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,0354220eb1404770a1d46bd37841d795
legacy_partner_sc_037154fa43e14805877b8432678111e2,中江县通济镇金锐建材经营部,company,1,92510623MAE4RA81XM,,,037154fa43e14805877b8432678111e2,cooperat_company,中江县通济镇金锐建材经营部,92510623MAE4RA81XM,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,037154fa43e14805877b8432678111e2
legacy_partner_sc_037d4f99b26f4538a4c74bfda62bc19d,四川源生传媒有限公司,company,1,J6580006289201,,,037d4f99b26f4538a4c74bfda62bc19d,cooperat_company,四川源生传媒有限公司,J6580006289201,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,037d4f99b26f4538a4c74bfda62bc19d
legacy_partner_sc_038af87d382b4af9bd4b8e3afd4f2cbd,蓬溪县小英商贸有限公司,company,1,91510921MA63T28M5F,,,038af87d382b4af9bd4b8e3afd4f2cbd,company_supplier,蓬溪县小英商贸有限公司,,91510921MA63T28M5F,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,038af87d382b4af9bd4b8e3afd4f2cbd
legacy_partner_sc_039101002398457c937d17dcc3889779,成都淼源环保工程有限公司,company,1,91510108396945157N,,,039101002398457c937d17dcc3889779,cooperat_company,成都淼源环保工程有限公司,91510108396945157N,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,039101002398457c937d17dcc3889779
legacy_partner_sc_03acb61ec1bc491d95c3fb4f2d4aad22,什邡市双盛镇仁义水泥制品厂,company,1,92510682MA63M4PC98,,,03acb61ec1bc491d95c3fb4f2d4aad22,company_supplier,什邡市双盛镇仁义水泥制品厂,,92510682MA63M4PC98,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,03acb61ec1bc491d95c3fb4f2d4aad22
legacy_partner_sc_03ad3c30cbb64e37b09fd9b49f27963e,重庆桂峰工程机械设备租赁有限公司,company,1,91500112MA5YQBH23B,,,03ad3c30cbb64e37b09fd9b49f27963e,cooperat_company,重庆桂峰工程机械设备租赁有限公司,91500112MA5YQBH23B,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,03ad3c30cbb64e37b09fd9b49f27963e
legacy_partner_sc_03b94fa74f9c4c048fe0f7c67d5af638,广西鹏象木业有限公司,company,1,91450181MAE2R2LT8N,,,03b94fa74f9c4c048fe0f7c67d5af638,cooperat_company,广西鹏象木业有限公司,91450181MAE2R2LT8N,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,03b94fa74f9c4c048fe0f7c67d5af638
legacy_partner_sc_03cfbfc859c642a0b73778879825df5e,四川豪欣石业有限公司,company,1,91510681MA64H4TU5L,,,03cfbfc859c642a0b73778879825df5e,cooperat_company,四川豪欣石业有限公司,91510681MA64H4TU5L,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,03cfbfc859c642a0b73778879825df5e
legacy_partner_sc_03e81802462444c0ad428500d090fd39,德阳市区林创业广告装饰部,company,1,92510600MA64MNE625,,,03e81802462444c0ad428500d090fd39,cooperat_company,德阳市区林创业广告装饰部,92510600MA64MNE625,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,03e81802462444c0ad428500d090fd39
legacy_partner_sc_03ef465ed296478788bda53cb027d57b,东能电缆有限公司,company,1,,,,03ef465ed296478788bda53cb027d57b,company_supplier,东能电缆有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,03ef465ed296478788bda53cb027d57b
legacy_partner_sc_03fbad6243a64107a92003a1ee65afdd,四川玖悦建筑材料有限责任公司,company,1,91510626MA623869XH,,,03fbad6243a64107a92003a1ee65afdd,company_supplier,四川玖悦建筑材料有限责任公司,,91510626MA623869XH,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,03fbad6243a64107a92003a1ee65afdd
legacy_partner_sc_041dac65ac5f4ae390f2ff17ed86303f,新疆好运昆仑物流科技有限公司,company,1,91653201MACQ85T20H,,,041dac65ac5f4ae390f2ff17ed86303f,cooperat_company,新疆好运昆仑物流科技有限公司,91653201MACQ85T20H,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,041dac65ac5f4ae390f2ff17ed86303f
legacy_partner_sc_046887a4443745768b5e84e54bb484dd,仁寿县文林镇鸿达装饰建材经营部,company,1,,,,046887a4443745768b5e84e54bb484dd,cooperat_company,仁寿县文林镇鸿达装饰建材经营部,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,046887a4443745768b5e84e54bb484dd
legacy_partner_sc_047284839de141bf837c948918d0818f,重庆光艳光电科技有限公司,company,1,,,,047284839de141bf837c948918d0818f,company_supplier,重庆光艳光电科技有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,047284839de141bf837c948918d0818f
legacy_partner_sc_04751d6fd82643c78cafd56db344dc37,四川普勒克斯科技有限公司,company,1,,13548259003,,04751d6fd82643c78cafd56db344dc37,company_supplier,四川普勒克斯科技有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,04751d6fd82643c78cafd56db344dc37
legacy_partner_sc_04935a7bfd6b417f94d09a4159b6c7a9,重庆世纪铝业有限公司,company,1,91500107622029668M,,,04935a7bfd6b417f94d09a4159b6c7a9,cooperat_company,重庆世纪铝业有限公司,91500107622029668M,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,04935a7bfd6b417f94d09a4159b6c7a9
legacy_partner_sc_049ae35d53c3414e90239b57db1e1ef1,四川福和月贸易有限公司,company,1,,,,049ae35d53c3414e90239b57db1e1ef1,cooperat_company,四川福和月贸易有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,049ae35d53c3414e90239b57db1e1ef1
legacy_partner_sc_04a1931f678f476986f4401e6996b5b4,绵阳市卿云皓宸商贸有限公司,company,1,91510705MACMBQ9315,,,04a1931f678f476986f4401e6996b5b4,cooperat_company,绵阳市卿云皓宸商贸有限公司,91510705MACMBQ9315,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,04a1931f678f476986f4401e6996b5b4
legacy_partner_sc_04e706533b064a8ea43bd114b7eacc33,四川世达顺辉建筑劳务有限公司,company,1,,,,04e706533b064a8ea43bd114b7eacc33,cooperat_company,四川世达顺辉建筑劳务有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,04e706533b064a8ea43bd114b7eacc33
legacy_partner_sc_04f071527545477ea120d63790cf34fe,什邡市金点商品砼有限公司,company,1,915106825975368432,13890233698,,04f071527545477ea120d63790cf34fe,company_supplier,什邡市金点商品砼有限公司,,915106825975368432,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,04f071527545477ea120d63790cf34fe
legacy_partner_sc_051a4f16d7aa40a3bfaebe1139be72d1,重庆市万州区峻宇挖机配件经营部（聂峻）,company,1,915001010772797320,,,051a4f16d7aa40a3bfaebe1139be72d1,company_supplier,重庆市万州区峻宇挖机配件经营部（聂峻）,,915001010772797320,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,051a4f16d7aa40a3bfaebe1139be72d1
legacy_partner_sc_052e3d7f7a3b4d3d8f70e2a43fe812b1,江油市太平镇庆国建材经营部,company,1,92510781MA65B1187R,,,052e3d7f7a3b4d3d8f70e2a43fe812b1,cooperat_company,江油市太平镇庆国建材经营部,92510781MA65B1187R,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,052e3d7f7a3b4d3d8f70e2a43fe812b1
legacy_partner_sc_053bcc630f5d4e798df896dbd67f2a93,中山市鑫弘建筑工程有限公司,company,1,91442000MA7GKJMB5N,,,053bcc630f5d4e798df896dbd67f2a93,cooperat_company,中山市鑫弘建筑工程有限公司,91442000MA7GKJMB5N,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,053bcc630f5d4e798df896dbd67f2a93
legacy_partner_sc_055e63d5d67f4cd2b2bbfd5714331876,重庆国龙工程机械租赁有限公司,company,1,91500224MA612J116X,,,055e63d5d67f4cd2b2bbfd5714331876,cooperat_company,重庆国龙工程机械租赁有限公司,91500224MA612J116X,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,055e63d5d67f4cd2b2bbfd5714331876
legacy_partner_sc_05702b9004b34a7f86ca5485ec1a043e,重庆胜才建筑劳务有限公司,company,1,915001046608761555,,,05702b9004b34a7f86ca5485ec1a043e,cooperat_company,重庆胜才建筑劳务有限公司,915001046608761555,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,05702b9004b34a7f86ca5485ec1a043e
legacy_partner_sc_05950c2c83b34403beb4101de47a6ced,新疆宏丰泰商贸有限公司,company,1,91653001MA78BCBR0B,,,05950c2c83b34403beb4101de47a6ced,cooperat_company,新疆宏丰泰商贸有限公司,91653001MA78BCBR0B,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,05950c2c83b34403beb4101de47a6ced
legacy_partner_sc_05a353529ce84ec2954d024660875508,新都区洪贵发装饰材料经营部,company,1,92510114MA69QNK247,,,05a353529ce84ec2954d024660875508,cooperat_company,新都区洪贵发装饰材料经营部,92510114MA69QNK247,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,05a353529ce84ec2954d024660875508
legacy_partner_sc_05a3fe0c3d4c44b696a263c0731f8f93,四川佳豪融兴胶粘制品有限公司,company,1,,,,05a3fe0c3d4c44b696a263c0731f8f93,company_supplier,四川佳豪融兴胶粘制品有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,05a3fe0c3d4c44b696a263c0731f8f93
legacy_partner_sc_05c1fb8193b3486c889b3dc75314b614,德阳虹燕建材有限公司,company,1,91510600MA66TJME8R,18981010846,,05c1fb8193b3486c889b3dc75314b614,company_supplier,德阳虹燕建材有限公司,,91510600MA66TJME8R,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,05c1fb8193b3486c889b3dc75314b614
legacy_partner_sc_05d96bbb5934409dadff2a3ba93f86ae,新疆百杰建材有限公司,company,1,91653122MA7830KHX8,,,05d96bbb5934409dadff2a3ba93f86ae,cooperat_company,新疆百杰建材有限公司,91653122MA7830KHX8,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,05d96bbb5934409dadff2a3ba93f86ae
legacy_partner_sc_05e2a66cadbc4ffea7ec126aacdfa1ac,旌阳区浮霖劳务服务部,company,1,92510603MAD3R46186,,,05e2a66cadbc4ffea7ec126aacdfa1ac,cooperat_company,旌阳区浮霖劳务服务部,92510603MAD3R46186,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,05e2a66cadbc4ffea7ec126aacdfa1ac
legacy_partner_sc_05e98e5e2bca40e0b457beba36a760de,成都名可达环保科技有限公司,company,1,91510124587575371E,,,05e98e5e2bca40e0b457beba36a760de,cooperat_company,成都名可达环保科技有限公司,91510124587575371E,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,05e98e5e2bca40e0b457beba36a760de
