external_id,name,company_type,is_company,legacy_partner_id,legacy_partner_source,legacy_partner_name,legacy_credit_code,legacy_tax_no,legacy_source_evidence
legacy_partner_sc_0AF8B79EEBF443A79FE686AC63617CB7,德阳市卫生健康委员会,company,1,0AF8B79EEBF443A79FE686AC63617CB7,cooperat_company,德阳市卫生健康委员会,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_0C329C94CFD44DC9A864273490221743,布拖县基只乡（镇）人民政府,company,1,0C329C94CFD44DC9A864273490221743,cooperat_company,布拖县基只乡（镇）人民政府,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_0CE75AF610DF47C288B8670C7895BFA0,德阳旌城万势养老服务有限公司,company,1,0CE75AF610DF47C288B8670C7895BFA0,cooperat_company,德阳旌城万势养老服务有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_0DA6497A8F5C4B9E80C6D2F0BC482100,中国航发航空科技股份有限公司,company,1,0DA6497A8F5C4B9E80C6D2F0BC482100,cooperat_company,中国航发航空科技股份有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_0DC4BA86C79C4076A9A2C8C4BA5E8D4D,邛崃格润能源有限公司,company,1,0DC4BA86C79C4076A9A2C8C4BA5E8D4D,cooperat_company,邛崃格润能源有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_0E3E6C38AC5942C6A16DED4F4815E875,旌阳区旌阳清真寺,company,1,0E3E6C38AC5942C6A16DED4F4815E875,cooperat_company,旌阳区旌阳清真寺,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_0E6294EEDE0C421EA16938E0E1D1DF55,中国移动通信集团四川有限公司天府新区分公司,company,1,0E6294EEDE0C421EA16938E0E1D1DF55,cooperat_company,中国移动通信集团四川有限公司天府新区分公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_0E63073131F74607A3ECF2FD141859A0,华新建工集团有限公司,company,1,0E63073131F74607A3ECF2FD141859A0,cooperat_company,华新建工集团有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_0F2EBA36D47846B6A974215A4ACBAEC0,明源电力公寓小区业委会,company,1,0F2EBA36D47846B6A974215A4ACBAEC0,cooperat_company,明源电力公寓小区业委会,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_0F509F3D891E4FD1A3CFA7B811AB3722,重庆机场集团有限公司动力能源分公司,company,1,0F509F3D891E4FD1A3CFA7B811AB3722,cooperat_company,重庆机场集团有限公司动力能源分公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_0FC7902D5662486BB07878BF403E28BC,绵阳市游仙区交通运输局公路管理所,company,1,0FC7902D5662486BB07878BF403E28BC,cooperat_company,绵阳市游仙区交通运输局公路管理所,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_0a639f884eeb49018d445f7976de1bfb,中国电信股份有限公司四川分公司,company,1,0a639f884eeb49018d445f7976de1bfb,cooperat_company,中国电信股份有限公司四川分公司,91510000671414693M,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_0a7b5c3731dc4ea2a450d181d095c12b,中国农业发展银行,company,1,0a7b5c3731dc4ea2a450d181d095c12b,cooperat_company,中国农业发展银行,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_0b3cd5219da747369f12af3dad1b3187,眉山环天建设工程集团有限公司,company,1,0b3cd5219da747369f12af3dad1b3187,cooperat_company,眉山环天建设工程集团有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_0b4ed9c3724048d6b8b2f5cbdc3dbab8,中铁二十三局四公司德阳市东一环路工程青衣江道路工程项目部,company,1,0b4ed9c3724048d6b8b2f5cbdc3dbab8,cooperat_company,中铁二十三局四公司德阳市东一环路工程青衣江道路工程项目部,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_0c942819a1654d8d8a933b14557623e9,中铁一局集团铁路建设有限公司,company,1,0c942819a1654d8d8a933b14557623e9,cooperat_company,中铁一局集团铁路建设有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_0d72a7b1934646de9ab5a6f83dc7a9c3,德阳市旌阳区汇乐幼儿园,company,1,0d72a7b1934646de9ab5a6f83dc7a9c3,cooperat_company,德阳市旌阳区汇乐幼儿园,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_0e264f213e764dc3a0f57251de731e22,四川长虹技佳精工有限公司重庆分公司,company,1,0e264f213e764dc3a0f57251de731e22,cooperat_company,四川长虹技佳精工有限公司重庆分公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_0f7c4317dc9e4deea17c2879be9c62f2,广汉市南兴镇人民政府,company,1,0f7c4317dc9e4deea17c2879be9c62f2,cooperat_company,广汉市南兴镇人民政府,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_104f0e9b81d64f2893166f483b02dca0,德阳农村商业银行股份有限公司,company,1,104f0e9b81d64f2893166f483b02dca0,cooperat_company,德阳农村商业银行股份有限公司,111111111,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_106E8EF97ACD479F82A872795374491A,四川中恒联合建设工程有限公司,company,1,106E8EF97ACD479F82A872795374491A,cooperat_company,四川中恒联合建设工程有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_108a5cb993724648bd5f98d85521cb25,四川安训星光体育发展有限责任公司,company,1,108a5cb993724648bd5f98d85521cb25,cooperat_company,四川安训星光体育发展有限责任公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_10f0342425314adf8ce794a78763fbf8,中铁隧道局集团有限公司,company,1,10f0342425314adf8ce794a78763fbf8,cooperat_company,中铁隧道局集团有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_113e0cf09e0e480c85a5dcca63c3738b,四川盈佳置业有限公司,company,1,113e0cf09e0e480c85a5dcca63c3738b,cooperat_company,四川盈佳置业有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_1146dfcc65b84ed8b2d533f97748e4a2,丹阳市丰泰工业炉有限公司,company,1,1146dfcc65b84ed8b2d533f97748e4a2,cooperat_company,丹阳市丰泰工业炉有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_114d0fa5de9b484b8a310a0187bc83d3,四川便捷酒店管理有限公司,company,1,114d0fa5de9b484b8a310a0187bc83d3,cooperat_company,四川便捷酒店管理有限公司,91510600797898822F,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_115C3FA1E8894E72A7B7BDD47DEA5D12,中国人寿财产保险股份有限公司德阳市中心支公司,company,1,115C3FA1E8894E72A7B7BDD47DEA5D12,cooperat_company,中国人寿财产保险股份有限公司德阳市中心支公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_12F7A2F5CF6444E09534EE622DA14ABD,绵竹市南轩中学,company,1,12F7A2F5CF6444E09534EE622DA14ABD,cooperat_company,绵竹市南轩中学,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_12d27da254434a6ba86d7bbbde74ae0e,拉萨市堆龙德庆区住房和城乡建设局,company,1,12d27da254434a6ba86d7bbbde74ae0e,cooperat_company,拉萨市堆龙德庆区住房和城乡建设局,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_12de4f45a3e9454890da53935bc86305,德阳市俊寅广告传媒有限公司,company,1,12de4f45a3e9454890da53935bc86305,company_supplier,德阳市俊寅广告传媒有限公司,,9151060009658410X7,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo
legacy_partner_sc_137813bf087e4c6ea7abe82bef6be177,大英县金元镇人民政府,company,1,137813bf087e4c6ea7abe82bef6be177,cooperat_company,大英县金元镇人民政府,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_139f490fbc3447ef8c12e51b71a0061c,四川省宇汇建设工程有限公司日喀则分公司,company,1,139f490fbc3447ef8c12e51b71a0061c,cooperat_company,四川省宇汇建设工程有限公司日喀则分公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_13fc6037b0fa46308fd12a8dd1f8d2ec,德阳明源电力（集团）有限公司德为电力分公司,company,1,13fc6037b0fa46308fd12a8dd1f8d2ec,cooperat_company,德阳明源电力（集团）有限公司德为电力分公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_1444cbc41ded4cf5a9e1a6aa0614b03b,重庆农村商业银行股份有限公司潼南支行,company,1,1444cbc41ded4cf5a9e1a6aa0614b03b,cooperat_company,重庆农村商业银行股份有限公司潼南支行,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_144b98f7e1a54d76b9b46ee0dfede97c,德阳市建设投资发展集团有限公司,company,1,144b98f7e1a54d76b9b46ee0dfede97c,cooperat_company,德阳市建设投资发展集团有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_1477b28fe29c48c09d0eb39846d63552,重庆科学城高新置业有限公司,company,1,1477b28fe29c48c09d0eb39846d63552,cooperat_company,重庆科学城高新置业有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_14b570a839ad4951a8ff698cd318e79e,剑阁县盐店镇人民政府,company,1,14b570a839ad4951a8ff698cd318e79e,cooperat_company,剑阁县盐店镇人民政府,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_15A75EDC149B4BF58779237BD78F46D5,南充市高坪区农业农村局,company,1,15A75EDC149B4BF58779237BD78F46D5,cooperat_company,南充市高坪区农业农村局,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_1602dfbad8e141b2b6536054aa212e34,德阳市博众建材销售有限公司,company,1,1602dfbad8e141b2b6536054aa212e34,cooperat_company,德阳市博众建材销售有限公司,91510603MACQ48TA2U,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_16e48bcf7df640779266854c92999372,北京信博云控科技发展有限公司,company,1,16e48bcf7df640779266854c92999372,cooperat_company,北京信博云控科技发展有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_17616A45A80F4A8B859805425F3F05AF,越西县消防救援大队,company,1,17616A45A80F4A8B859805425F3F05AF,cooperat_company,越西县消防救援大队,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_17cb20dbd8934fe0ac0ea879d11875af,四川易初明通工程机械维修服务有限公司西藏分公司,company,1,17cb20dbd8934fe0ac0ea879d11875af,cooperat_company,四川易初明通工程机械维修服务有限公司西藏分公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_18579f415b034d7a84f58d882c04613a,四川乙庭环境建设有限公司,company,1,18579f415b034d7a84f58d882c04613a,cooperat_company,四川乙庭环境建设有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_18BB0E0FE46844AD830AEBEFF8837833,中江县水利管理所,company,1,18BB0E0FE46844AD830AEBEFF8837833,cooperat_company,中江县水利管理所,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_196126a7bf2b4caba6dd0be44e78001a,武警新疆总队机动第五支队,company,1,196126a7bf2b4caba6dd0be44e78001a,cooperat_company,武警新疆总队机动第五支队,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_19C805B189AF4A5680261350FCD87250,重庆工业职业技术学院,company,1,19C805B189AF4A5680261350FCD87250,cooperat_company,重庆工业职业技术学院,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_1C5C014AB0FE4C919321FCA67296B89D,城口县明通镇中心小学,company,1,1C5C014AB0FE4C919321FCA67296B89D,cooperat_company,城口县明通镇中心小学,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_1C83D9D712AE4B389AC38E03A49441F9,中铁十八局集团第五工程有限公司1851项目经理部,company,1,1C83D9D712AE4B389AC38E03A49441F9,cooperat_company,中铁十八局集团第五工程有限公司1851项目经理部,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_1D64AA3B6A6143419FFA2DBD57395328,四川泰鑫房屋维修工程有限公司,company,1,1D64AA3B6A6143419FFA2DBD57395328,cooperat_company,四川泰鑫房屋维修工程有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_1D8CD8B42D314D869150313EF836C1D6,中国移动通信集团四川有限公司眉山分公司,company,1,1D8CD8B42D314D869150313EF836C1D6,cooperat_company,中国移动通信集团四川有限公司眉山分公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_1F0E93B702CD4D288F198171A102C9FA,德阳玛丽妇科医院有限责任公司,company,1,1F0E93B702CD4D288F198171A102C9FA,cooperat_company,德阳玛丽妇科医院有限责任公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_1aa936d7bae74740938c2de01da38afc,重庆市南川区石溪镇人民政府,company,1,1aa936d7bae74740938c2de01da38afc,cooperat_company,重庆市南川区石溪镇人民政府,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_1b02e16def1c4a40a93da0e1d07bbbfc,德阳市旌阳区人民法院诉讼费及案款专户,company,1,1b02e16def1c4a40a93da0e1d07bbbfc,cooperat_company,德阳市旌阳区人民法院诉讼费及案款专户,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_1b11fbadb1284946b305905c9d64c316,绵阳市公安局高新技术产业开发区分局,company,1,1b11fbadb1284946b305905c9d64c316,cooperat_company,绵阳市公安局高新技术产业开发区分局,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_1d6fd2d004334f89bf856781d43172c3,重庆市南川区公路事务中心,company,1,1d6fd2d004334f89bf856781d43172c3,cooperat_company,重庆市南川区公路事务中心,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_1daf00e4bc3b4764b4fb2b5ad8d6b62a,德阳市艺术宫,company,1,1daf00e4bc3b4764b4fb2b5ad8d6b62a,cooperat_company,德阳市艺术宫,91510600MA62R7W423,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_1e8acf67165d4f47a44d072a5b94b119,德阳特斯联实业有限公司,company,1,1e8acf67165d4f47a44d072a5b94b119,cooperat_company,德阳特斯联实业有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_1ef830727e994db792028dc17642fbdc,德阳市旌阳区八角社区卫生服务中心,company,1,1ef830727e994db792028dc17642fbdc,cooperat_company,德阳市旌阳区八角社区卫生服务中心,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_1f5a44c0c10f406c86a87be2d3184cfe,重庆绿发城市建设有限公司,company,1,1f5a44c0c10f406c86a87be2d3184cfe,cooperat_company,重庆绿发城市建设有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_2024d7775b604ded85cf44d3aec393b3,德阳市黄河路小学校,company,1,2024d7775b604ded85cf44d3aec393b3,cooperat_company,德阳市黄河路小学校,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_20a228b3c7da4c919cbe21c2aaf566d2,中建三局集团（德阳）有限公司,company,1,20a228b3c7da4c919cbe21c2aaf566d2,cooperat_company,中建三局集团（德阳）有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_219ad7ed818e40399a298d0db375a60e,建投建材德阳旌阳有限公司,company,1,219ad7ed818e40399a298d0db375a60e,company_supplier,建投建材德阳旌阳有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo
legacy_partner_sc_21B57A07D63F4B66AA8F71673D1566FA,白驿镇金凤村村民委员会,company,1,21B57A07D63F4B66AA8F71673D1566FA,cooperat_company,白驿镇金凤村村民委员会,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_2244f8ba357a4d63b6217a2904102558,中铁十九局集团有限公司,company,1,2244f8ba357a4d63b6217a2904102558,cooperat_company,中铁十九局集团有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_232E2A18F0794F12B02824C164F9D0FE,阿克陶县人民医院,company,1,232E2A18F0794F12B02824C164F9D0FE,cooperat_company,阿克陶县人民医院,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_23313DA5387447E19E618C7C8A5CA6B7,德阳龙井公墓服务有限公司,company,1,23313DA5387447E19E618C7C8A5CA6B7,cooperat_company,德阳龙井公墓服务有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_235DC5FBD338480BB6322FC527C2A018,中国移动通信集团四川有限公司绵阳分公司,company,1,235DC5FBD338480BB6322FC527C2A018,cooperat_company,中国移动通信集团四川有限公司绵阳分公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_23fed041947e4db399e268da884d57e5,德阳经开建设工程有限公司,company,1,23fed041947e4db399e268da884d57e5,cooperat_company,德阳经开建设工程有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_247CEC1C5AA348369BD69CB8EA618551,德阳市市政设施和园林建设处,company,1,247CEC1C5AA348369BD69CB8EA618551,cooperat_company,德阳市市政设施和园林建设处,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_24FF69C01A6440BC8D093A8397149E84,四川航天职业技术学院,company,1,24FF69C01A6440BC8D093A8397149E84,cooperat_company,四川航天职业技术学院,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_2571bcf0f38245e79fcfc53845b65bc4,新疆维吾尔自治区喀什地区大数据局,company,1,2571bcf0f38245e79fcfc53845b65bc4,cooperat_company,新疆维吾尔自治区喀什地区大数据局,11653100MB15759814,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
legacy_partner_sc_25d8c5b2ebad420cbc1a8f62da17a97c,峨边彝族自治县新场乡人民政府,company,1,25d8c5b2ebad420cbc1a8f62da17a97c,cooperat_company,峨边彝族自治县新场乡人民政府,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany
